x,y,cell_number,p_stat, vel_u, vel_v
1.520408,0.568182,7339,101300.326924,8.770638,0.011708
1.520408,0.573232,7340,101300.329335,8.774058,0.013410
1.520408,0.578283,7341,101300.333147,8.777263,0.013283
1.520408,0.583333,7342,101300.336618,8.780418,0.013943
1.520408,0.588384,7343,101300.340520,8.783453,0.014270
1.520408,0.593434,7344,101300.344526,8.786404,0.014713
1.520408,0.598485,7345,101300.348756,8.789261,0.015102
1.520408,0.603535,7346,101300.353161,8.792032,0.015495
1.520408,0.608586,7347,101300.357751,8.794716,0.015872
1.520408,0.613636,7348,101300.362516,8.797318,0.016240
1.520408,0.618687,7349,101300.367452,8.799837,0.016595
1.520408,0.623737,7350,101300.372554,8.802278,0.016937
1.520408,0.628788,7351,101300.377816,8.804641,0.017266
1.520408,0.633838,7352,101300.383232,8.806928,0.017581
1.520408,0.638889,7353,101300.388797,8.809141,0.017882
1.520408,0.643939,7354,101300.394505,8.811281,0.018168
1.520408,0.648990,7355,101300.400348,8.813350,0.018438
1.520408,0.654040,7356,101300.406322,8.815349,0.018693
1.520408,0.659091,7357,101300.412419,8.817281,0.018931
1.520408,0.664141,7358,101300.418633,8.819147,0.019152
1.520408,0.669192,7359,101300.424957,8.820948,0.019357
1.520408,0.674242,7360,101300.431385,8.822688,0.019544
1.520408,0.679293,7361,101300.437910,8.824368,0.019713
1.520408,0.684343,7362,101300.444525,8.825990,0.019863
1.520408,0.689394,7363,101300.451222,8.827556,0.019996
1.520408,0.694444,7364,101300.457996,8.829068,0.020110
1.520408,0.699495,7365,101300.464839,8.830528,0.020204
1.520408,0.704545,7366,101300.471743,8.831937,0.020280
1.520408,0.709596,7367,101300.478701,8.833298,0.020336
1.520408,0.714646,7368,101300.485707,8.834611,0.020372
1.520408,0.719697,7369,101300.492754,8.835880,0.020389
1.520408,0.724747,7370,101300.499833,8.837105,0.020385
1.520408,0.729798,7371,101300.506938,8.838288,0.020362
1.520408,0.734848,7372,101300.514061,8.839432,0.020319
1.520408,0.739899,7373,101300.521196,8.840537,0.020255
1.520408,0.744949,7374,101300.528335,8.841606,0.020171
1.520408,0.750000,7375,101300.535471,8.842641,0.020067
1.520408,0.755051,7376,101300.542597,8.843643,0.019943
1.520408,0.760101,7377,101300.549706,8.844614,0.019798
1.520408,0.765152,7378,101300.556791,8.845555,0.019633
1.520408,0.770202,7379,101300.563845,8.846468,0.019448
1.520408,0.775253,7380,101300.570860,8.847354,0.019243
1.520408,0.780303,7381,101300.577831,8.848216,0.019017
1.520408,0.785354,7382,101300.584750,8.849054,0.018772
1.520408,0.790404,7383,101300.591611,8.849869,0.018507
1.520408,0.795455,7384,101300.598407,8.850663,0.018223
1.520408,0.800505,7385,101300.605131,8.851437,0.017919
1.520408,0.805556,7386,101300.611778,8.852192,0.017596
1.520408,0.810606,7387,101300.618341,8.852929,0.017254
1.520408,0.815657,7388,101300.624813,8.853649,0.016893
1.520408,0.820707,7389,101300.631189,8.854354,0.016514
1.520408,0.825758,7390,101300.637462,8.855044,0.016116
1.520408,0.830808,7391,101300.643628,8.855721,0.015701
1.520408,0.835859,7392,101300.649679,8.856385,0.015268
1.520408,0.840909,7393,101300.655611,8.857037,0.014817
1.520408,0.845960,7394,101300.661417,8.857679,0.014349
1.520408,0.851010,7395,101300.667094,8.858310,0.013865
1.520408,0.856061,7396,101300.672634,8.858933,0.013364
1.520408,0.861111,7397,101300.678034,8.859547,0.012847
1.520408,0.866162,7398,101300.683288,8.860154,0.012314
1.520408,0.871212,7399,101300.688392,8.860754,0.011766
1.520408,0.876263,7400,101300.693341,8.861348,0.011204
1.520408,0.881313,7401,101300.698131,8.861936,0.010627
1.520408,0.886364,7402,101300.702756,8.862520,0.010036
1.520408,0.891414,7403,101300.707214,8.863099,0.009431
1.520408,0.896465,7404,101300.711500,8.863673,0.008813
1.520408,0.901515,7405,101300.715610,8.864245,0.008183
1.520408,0.906566,7406,101300.719541,8.864813,0.007541
1.520408,0.911616,7407,101300.723289,8.865379,0.006886
1.520408,0.916667,7408,101300.726851,8.865943,0.006221
1.520408,0.921717,7409,101300.730222,8.866505,0.005543
1.520408,0.926768,7410,101300.733404,8.867064,0.004860
1.520408,0.931818,7411,101300.736386,8.867623,0.004157
1.520408,0.936869,7412,101300.739177,8.868180,0.003463
1.520408,0.941919,7413,101300.741757,8.868737,0.002732
1.520408,0.946970,7414,101300.744151,8.869291,0.002035
1.520408,0.952020,7415,101300.746317,8.869843,0.001268
1.520408,0.957071,7416,101300.748306,8.870385,0.000584
1.520408,0.962121,7417,101300.750051,8.870899,-0.000232
1.520408,0.967172,7418,101300.751627,8.871319,-0.000887
1.520408,0.972222,7419,101300.752945,8.871426,-0.001759
1.520408,0.977273,7420,101300.754098,8.870464,-0.002375
1.520408,0.982323,7421,101300.754990,8.864551,-0.003297
1.520408,0.987374,7422,101300.755708,8.841683,-0.003821
1.520408,0.992424,7423,101300.756168,8.582140,-0.004481
1.520408,0.997475,7424,101300.756385,8.061343,-0.002249
1.540816,0.502525,7425,101300.306639,7.479744,0.146805
1.540816,0.507576,7426,101300.321885,8.344433,-0.129269
1.540816,0.512626,7427,101300.294008,8.630970,0.127999
1.540816,0.517677,7428,101300.331158,8.704965,-0.094560
1.540816,0.522727,7429,101300.292475,8.726825,0.089984
1.540816,0.527778,7430,101300.331700,8.734865,-0.053827
1.540816,0.532828,7431,101300.299486,8.742184,0.053745
1.540816,0.537879,7432,101300.328092,8.745300,-0.021473
1.540816,0.542929,7433,101300.309359,8.750927,0.029538
1.540816,0.547980,7434,101300.325574,8.753943,-0.002240
1.540816,0.553030,7435,101300.318211,8.758536,0.017539
1.540816,0.558081,7436,101300.326296,8.761798,0.006833
1.540816,0.563131,7437,101300.325374,8.765677,0.013225
1.540816,0.568182,7438,101300.329854,8.768998,0.010515
1.540816,0.573232,7439,101300.331737,8.772451,0.012386
1.540816,0.578283,7440,101300.335197,8.775676,0.012064
1.540816,0.583333,7441,101300.338178,8.778863,0.012722
1.540816,0.588384,7442,101300.341625,8.781927,0.012954
1.540816,0.593434,7443,101300.345123,8.784913,0.013346
1.540816,0.598485,7444,101300.348835,8.787806,0.013668
1.540816,0.603535,7445,101300.352694,8.790616,0.014003
1.540816,0.608586,7446,101300.356717,8.793342,0.014322
1.540816,0.613636,7447,101300.360894,8.795987,0.014632
1.540816,0.618687,7448,101300.365222,8.798553,0.014932
1.540816,0.623737,7449,101300.369696,8.801043,0.015221
1.540816,0.628788,7450,101300.374311,8.803456,0.015499
1.540816,0.633838,7451,101300.379062,8.805797,0.015765
1.540816,0.638889,7452,101300.383944,8.808064,0.016018
1.540816,0.643939,7453,101300.388951,8.810261,0.016259
1.540816,0.648990,7454,101300.394079,8.812389,0.016486
1.540816,0.654040,7455,101300.399322,8.814448,0.016699
1.540816,0.659091,7456,101300.404674,8.816442,0.016899
1.540816,0.664141,7457,101300.410130,8.818371,0.017083
1.540816,0.669192,7458,101300.415683,8.820238,0.017253
1.540816,0.674242,7459,101300.421329,8.822044,0.017407
1.540816,0.679293,7460,101300.427060,8.823792,0.017546
1.540816,0.684343,7461,101300.432872,8.825483,0.017669
1.540816,0.689394,7462,101300.438757,8.827119,0.017776
1.540816,0.694444,7463,101300.444710,8.828702,0.017866
1.540816,0.699495,7464,101300.450725,8.830234,0.017940
1.540816,0.704545,7465,101300.456795,8.831717,0.017997
1.540816,0.709596,7466,101300.462915,8.833151,0.018037
1.540816,0.714646,7467,101300.469077,8.834539,0.018059
1.540816,0.719697,7468,101300.475275,8.835883,0.018064
1.540816,0.724747,7469,101300.481504,8.837183,0.018051
1.540816,0.729798,7470,101300.487757,8.838443,0.018021
1.540816,0.734848,7471,101300.494027,8.839663,0.017973
1.540816,0.739899,7472,101300.500308,8.840845,0.017907
1.540816,0.744949,7473,101300.506595,8.841991,0.017824
1.540816,0.750000,7474,101300.512879,8.843102,0.017722
1.540816,0.755051,7475,101300.519157,8.844181,0.017602
1.540816,0.760101,7476,101300.525420,8.845229,0.017465
1.540816,0.765152,7477,101300.531663,8.846247,0.017309
1.540816,0.770202,7478,101300.537880,8.847236,0.017136
1.540816,0.775253,7479,101300.544064,8.848199,0.016944
1.540816,0.780303,7480,101300.550210,8.849136,0.016735
1.540816,0.785354,7481,101300.556312,8.850049,0.016509
1.540816,0.790404,7482,101300.562364,8.850939,0.016264
1.540816,0.795455,7483,101300.568359,8.851807,0.016003
1.540816,0.800505,7484,101300.574292,8.852655,0.015724
1.540816,0.805556,7485,101300.580158,8.853483,0.015427
1.540816,0.810606,7486,101300.585951,8.854292,0.015114
1.540816,0.815657,7487,101300.591664,8.855083,0.014784
1.540816,0.820707,7488,101300.597294,8.855858,0.014438
1.540816,0.825758,7489,101300.602834,8.856618,0.014075
1.540816,0.830808,7490,101300.608280,8.857362,0.013696
1.540816,0.835859,7491,101300.613626,8.858093,0.013301
1.540816,0.840909,7492,101300.618867,8.858811,0.012891
1.540816,0.845960,7493,101300.623998,8.859517,0.012465
1.540816,0.851010,7494,101300.629015,8.860212,0.012024
1.540816,0.856061,7495,101300.633912,8.860897,0.011569
1.540816,0.861111,7496,101300.638686,8.861571,0.011099
1.540816,0.866162,7497,101300.643332,8.862237,0.010615
1.540816,0.871212,7498,101300.647846,8.862895,0.010118
1.540816,0.876263,7499,101300.652224,8.863545,0.009607
1.540816,0.881313,7500,101300.656460,8.864188,0.009083
1.540816,0.886364,7501,101300.660553,8.864824,0.008546
1.540816,0.891414,7502,101300.664498,8.865454,0.007998
1.540816,0.896465,7503,101300.668291,8.866078,0.007437
1.540816,0.901515,7504,101300.671928,8.866698,0.006865
1.540816,0.906566,7505,101300.675408,8.867312,0.006282
1.540816,0.911616,7506,101300.678726,8.867922,0.005687
1.540816,0.916667,7507,101300.681880,8.868528,0.005085
1.540816,0.921717,7508,101300.684865,8.869129,0.004469
1.540816,0.926768,7509,101300.687684,8.869728,0.003850
1.540816,0.931818,7510,101300.690325,8.870323,0.003211
1.540816,0.936869,7511,101300.692799,8.870915,0.002582
1.540816,0.941919,7512,101300.695083,8.871504,0.001916
1.540816,0.946970,7513,101300.697206,8.872088,0.001288
1.540816,0.952020,7514,101300.699125,8.872669,0.000586
1.540816,0.957071,7515,101300.700890,8.873236,-0.000029
1.540816,0.962121,7516,101300.702435,8.873774,-0.000776
1.540816,0.967172,7517,101300.703835,8.874215,-0.001362
1.540816,0.972222,7518,101300.705002,8.874338,-0.002164
1.540816,0.977273,7519,101300.706027,8.873380,-0.002712
1.540816,0.982323,7520,101300.706817,8.867371,-0.003561
1.540816,0.987374,7521,101300.707457,8.843889,-0.004015
1.540816,0.992424,7522,101300.707865,8.578801,-0.004589
1.540816,0.997475,7523,101300.708059,8.047601,-0.002285
1.561224,0.502525,7524,101300.309127,7.461673,0.143158
1.561224,0.507576,7525,101300.323425,8.335846,-0.126280
1.561224,0.512626,7526,101300.297110,8.628280,0.125501
1.561224,0.517677,7527,101300.332280,8.703316,-0.093466
1.561224,0.522727,7528,101300.295271,8.725259,0.089194
1.561224,0.527778,7529,101300.332978,8.733484,-0.054471
1.561224,0.532828,7530,101300.301465,8.740724,0.053973
1.561224,0.537879,7531,101300.329533,8.743889,-0.022893
1.561224,0.542929,7532,101300.310561,8.749507,0.029830
1.561224,0.547980,7533,101300.326805,8.752516,-0.003668
1.561224,0.553030,7534,101300.318835,8.757140,0.017407
1.561224,0.558081,7535,101300.326981,8.760385,0.005625
1.561224,0.563131,7536,101300.325475,8.764299,0.012647
1.561224,0.568182,7537,101300.329832,8.767619,0.009436
1.561224,0.573232,7538,101300.331233,8.771102,0.011507
1.561224,0.578283,7539,101300.334401,8.774340,0.010982
1.561224,0.583333,7540,101300.336944,8.777554,0.011656
1.561224,0.588384,7541,101300.339999,8.780643,0.011796
1.561224,0.593434,7542,101300.343051,8.783657,0.012149
1.561224,0.598485,7543,101300.346311,8.786581,0.012410
1.561224,0.603535,7544,101300.349692,8.789424,0.012694
1.561224,0.608586,7545,101300.353222,8.792185,0.012960
1.561224,0.613636,7546,101300.356885,8.794868,0.013222
1.561224,0.618687,7547,101300.360681,8.797473,0.013473
1.561224,0.623737,7548,101300.364605,8.800004,0.013716
1.561224,0.628788,7549,101300.368654,8.802462,0.013948
1.561224,0.633838,7550,101300.372823,8.804847,0.014171
1.561224,0.638889,7551,101300.377107,8.807162,0.014382
1.561224,0.643939,7552,101300.381502,8.809408,0.014583
1.561224,0.648990,7553,101300.386003,8.811587,0.014772
1.561224,0.654040,7554,101300.390606,8.813699,0.014949
1.561224,0.659091,7555,101300.395305,8.815746,0.015113
1.561224,0.664141,7556,101300.400096,8.817731,0.015265
1.561224,0.669192,7557,101300.404974,8.819654,0.015404
1.561224,0.674242,7558,101300.409933,8.821519,0.015530
1.561224,0.679293,7559,101300.414968,8.823326,0.015642
1.561224,0.684343,7560,101300.420075,8.825077,0.015740
1.561224,0.689394,7561,101300.425247,8.826775,0.015825
1.561224,0.694444,7562,101300.430480,8.828421,0.015894
1.561224,0.699495,7563,101300.435768,8.830016,0.015949
1.561224,0.704545,7564,101300.441105,8.831563,0.015989
1.561224,0.709596,7565,101300.446486,8.833062,0.016014
1.561224,0.714646,7566,101300.451906,8.834516,0.016024
1.561224,0.719697,7567,101300.457359,8.835926,0.016019
1.561224,0.724747,7568,101300.462840,8.837293,0.015998
1.561224,0.729798,7569,101300.468342,8.838619,0.015961
1.561224,0.734848,7570,101300.473860,8.839907,0.015909
1.561224,0.739899,7571,101300.479390,8.841157,0.015841
1.561224,0.744949,7572,101300.484924,8.842371,0.015757
1.561224,0.750000,7573,101300.490459,8.843550,0.015657
1.561224,0.755051,7574,101300.495987,8.844697,0.015542
1.561224,0.760101,7575,101300.501504,8.845813,0.015410
1.561224,0.765152,7576,101300.507005,8.846899,0.015262
1.561224,0.770202,7577,101300.512483,8.847957,0.015099
1.561224,0.775253,7578,101300.517933,8.848987,0.014920
1.561224,0.780303,7579,101300.523351,8.849992,0.014724
1.561224,0.785354,7580,101300.528730,8.850972,0.014514
1.561224,0.790404,7581,101300.534066,8.851928,0.014287
1.561224,0.795455,7582,101300.539353,8.852863,0.014045
1.561224,0.800505,7583,101300.544586,8.853776,0.013787
1.561224,0.805556,7584,101300.549761,8.854668,0.013515
1.561224,0.810606,7585,101300.554872,8.855542,0.013227
1.561224,0.815657,7586,101300.559914,8.856397,0.012924
1.561224,0.820707,7587,101300.564883,8.857235,0.012606
1.561224,0.825758,7588,101300.569773,8.858056,0.012273
1.561224,0.830808,7589,101300.574580,8.858862,0.011927
1.561224,0.835859,7590,101300.579301,8.859653,0.011566
1.561224,0.840909,7591,101300.583929,8.860430,0.011191
1.561224,0.845960,7592,101300.588461,8.861193,0.010802
1.561224,0.851010,7593,101300.592893,8.861945,0.010400
1.561224,0.856061,7594,101300.597220,8.862685,0.009984
1.561224,0.861111,7595,101300.601438,8.863415,0.009556
1.561224,0.866162,7596,101300.605544,8.864134,0.009115
1.561224,0.871212,7597,101300.609533,8.864843,0.008661
1.561224,0.876263,7598,101300.613402,8.865544,0.008196
1.561224,0.881313,7599,101300.617148,8.866235,0.007719
1.561224,0.886364,7600,101300.620767,8.866919,0.007230
1.561224,0.891414,7601,101300.624255,8.867596,0.006731
1.561224,0.896465,7602,101300.627609,8.868265,0.006220
1.561224,0.901515,7603,101300.630827,8.868927,0.005700
1.561224,0.906566,7604,101300.633905,8.869583,0.005169
1.561224,0.911616,7605,101300.636841,8.870233,0.004628
1.561224,0.916667,7606,101300.639632,8.870877,0.004080
1.561224,0.921717,7607,101300.642274,8.871515,0.003519
1.561224,0.926768,7608,101300.644769,8.872148,0.002957
1.561224,0.931818,7609,101300.647106,8.872777,0.002374
1.561224,0.936869,7610,101300.649297,8.873400,0.001804
1.561224,0.941919,7611,101300.651319,8.874019,0.001195
1.561224,0.946970,7612,101300.653200,8.874631,0.000626
1.561224,0.952020,7613,101300.654898,8.875238,-0.000017
1.561224,0.957071,7614,101300.656463,8.875829,-0.000570
1.561224,0.962121,7615,101300.657830,8.876389,-0.001258
1.561224,0.967172,7616,101300.659072,8.876848,-0.001783
1.561224,0.972222,7617,101300.660105,8.876987,-0.002523
1.561224,0.977273,7618,101300.661016,8.876030,-0.003010
1.561224,0.982323,7619,101300.661715,8.869918,-0.003796
1.561224,0.987374,7620,101300.662286,8.845796,-0.004186
1.561224,0.992424,7621,101300.662647,8.575163,-0.004683
1.561224,0.997475,7622,101300.662820,8.033587,-0.002316
1.581633,0.502525,7623,101300.308705,7.443921,0.139706
1.581633,0.507576,7624,101300.322140,8.327542,-0.123425
1.581633,0.512626,7625,101300.297260,8.625854,0.123110
1.581633,0.517677,7626,101300.330600,8.701918,-0.092357
1.581633,0.522727,7627,101300.295169,8.723953,0.088406
1.581633,0.527778,7628,101300.331435,8.732354,-0.054999
1.581633,0.532828,7629,101300.300633,8.739516,0.054186
1.581633,0.537879,7630,101300.328159,8.742729,-0.024190
1.581633,0.542929,7631,101300.309019,8.748332,0.030157
1.581633,0.547980,7632,101300.325278,8.751333,-0.004999
1.581633,0.553030,7633,101300.316765,8.755982,0.017362
1.581633,0.558081,7634,101300.324991,8.759210,0.004505
1.581633,0.563131,7635,101300.322945,8.763155,0.012186
1.581633,0.568182,7636,101300.327221,8.766470,0.008458
1.581633,0.573232,7637,101300.328179,8.769978,0.010756
1.581633,0.578283,7638,101300.331108,8.773226,0.010021
1.581633,0.583333,7639,101300.333259,8.776463,0.010728
1.581633,0.588384,7640,101300.335977,8.779570,0.010776
1.581633,0.593434,7641,101300.338635,8.782609,0.011099
1.581633,0.598485,7642,101300.341503,8.785557,0.011304
1.581633,0.603535,7643,101300.344465,8.788428,0.011545
1.581633,0.608586,7644,101300.347562,8.791219,0.011765
1.581633,0.613636,7645,101300.350775,8.793933,0.011983
1.581633,0.618687,7646,101300.354106,8.796573,0.012192
1.581633,0.623737,7647,101300.357550,8.799139,0.012393
1.581633,0.628788,7648,101300.361103,8.801634,0.012586
1.581633,0.633838,7649,101300.364762,8.804059,0.012770
1.581633,0.638889,7650,101300.368522,8.806415,0.012945
1.581633,0.643939,7651,101300.372380,8.808703,0.013110
1.581633,0.648990,7652,101300.376332,8.810925,0.013266
1.581633,0.654040,7653,101300.380374,8.813083,0.013411
1.581633,0.659091,7654,101300.384501,8.815177,0.013545
1.581633,0.664141,7655,101300.388709,8.817210,0.013668
1.581633,0.669192,7656,101300.392993,8.819183,0.013780
1.581633,0.674242,7657,101300.397350,8.821098,0.013881
1.581633,0.679293,7658,101300.401775,8.822957,0.013969
1.581633,0.684343,7659,101300.406262,8.824761,0.014045
1.581633,0.689394,7660,101300.410808,8.826513,0.014109
1.581633,0.694444,7661,101300.415408,8.828214,0.014160
1.581633,0.699495,7662,101300.420057,8.829865,0.014199
1.581633,0.704545,7663,101300.424749,8.831468,0.014224
1.581633,0.709596,7664,101300.429482,8.833024,0.014236
1.581633,0.714646,7665,101300.434249,8.834536,0.014234
1.581633,0.719697,7666,101300.439045,8.836004,0.014220
1.581633,0.724747,7667,101300.443867,8.837430,0.014191
1.581633,0.729798,7668,101300.448708,8.838816,0.014149
1.581633,0.734848,7669,101300.453565,8.840163,0.014092
1.581633,0.739899,7670,101300.458432,8.841473,0.014022
1.581633,0.744949,7671,101300.463304,8.842747,0.013938
1.581633,0.750000,7672,101300.468176,8.843987,0.013840
1.581633,0.755051,7673,101300.473044,8.845195,0.013727
1.581633,0.760101,7674,101300.477903,8.846371,0.013601
1.581633,0.765152,7675,101300.482748,8.847518,0.013460
1.581633,0.770202,7676,101300.487573,8.848636,0.013305
1.581633,0.775253,7677,101300.492376,8.849726,0.013136
1.581633,0.780303,7678,101300.497150,8.850791,0.012953
1.581633,0.785354,7679,101300.501890,8.851831,0.012756
1.581633,0.790404,7680,101300.506594,8.852847,0.012545
1.581633,0.795455,7681,101300.511255,8.853840,0.012320
1.581633,0.800505,7682,101300.515869,8.854812,0.012081
1.581633,0.805556,7683,101300.520432,8.855762,0.011828
1.581633,0.810606,7684,101300.524939,8.856693,0.011562
1.581633,0.815657,7685,101300.529387,8.857605,0.011283
1.581633,0.820707,7686,101300.533770,8.858499,0.010990
1.581633,0.825758,7687,101300.538085,8.859376,0.010685
1.581633,0.830808,7688,101300.542327,8.860236,0.010366
1.581633,0.835859,7689,101300.546493,8.861081,0.010035
1.581633,0.840909,7690,101300.550578,8.861911,0.009691
1.581633,0.845960,7691,101300.554579,8.862727,0.009334
1.581633,0.851010,7692,101300.558491,8.863530,0.008966
1.581633,0.856061,7693,101300.562312,8.864320,0.008586
1.581633,0.861111,7694,101300.566037,8.865098,0.008194
1.581633,0.866162,7695,101300.569663,8.865865,0.007790
1.581633,0.871212,7696,101300.573187,8.866621,0.007376
1.581633,0.876263,7697,101300.576605,8.867367,0.006951
1.581633,0.881313,7698,101300.579915,8.868103,0.006515
1.581633,0.886364,7699,101300.583112,8.868830,0.006068
1.581633,0.891414,7700,101300.586195,8.869548,0.005612
1.581633,0.896465,7701,101300.589160,8.870258,0.005146
1.581633,0.901515,7702,101300.592004,8.870959,0.004671
1.581633,0.906566,7703,101300.594726,8.871653,0.004187
1.581633,0.911616,7704,101300.597321,8.872339,0.003692
1.581633,0.916667,7705,101300.599789,8.873018,0.003193
1.581633,0.921717,7706,101300.602125,8.873690,0.002680
1.581633,0.926768,7707,101300.604332,8.874355,0.002168
1.581633,0.931818,7708,101300.606399,8.875014,0.001635
1.581633,0.936869,7709,101300.608338,8.875665,0.001116
1.581633,0.941919,7710,101300.610126,8.876312,0.000558
1.581633,0.946970,7711,101300.611792,8.876950,0.000042
1.581633,0.952020,7712,101300.613294,8.877580,-0.000550
1.581633,0.957071,7713,101300.614681,8.878193,-0.001049
1.581633,0.962121,7714,101300.615889,8.878772,-0.001684
1.581633,0.967172,7715,101300.616991,8.879250,-0.002155
1.581633,0.972222,7716,101300.617904,8.879401,-0.002841
1.581633,0.977273,7717,101300.618714,8.878444,-0.003273
1.581633,0.982323,7718,101300.619332,8.872225,-0.004003
1.581633,0.987374,7719,101300.619840,8.847436,-0.004339
1.581633,0.992424,7720,101300.620160,8.571259,-0.004766
1.581633,0.997475,7721,101300.620314,8.019335,-0.002343
1.602041,0.502525,7722,101300.305734,7.426454,0.136432
1.602041,0.507576,7723,101300.318380,8.319486,-0.120696
1.602041,0.512626,7724,101300.294823,8.623656,0.120819
1.602041,0.517677,7725,101300.326471,8.700741,-0.091237
1.602041,0.522727,7726,101300.292528,8.722875,0.087621
1.602041,0.527778,7727,101300.327424,8.731444,-0.055424
1.602041,0.532828,7728,101300.297340,8.738527,0.054381
1.602041,0.537879,7729,101300.324321,8.741787,-0.025372
1.602041,0.542929,7730,101300.305074,8.747371,0.030509
1.602041,0.547980,7731,101300.321334,8.750365,-0.006240
1.602041,0.553030,7732,101300.312336,8.755034,0.017392
1.602041,0.558081,7733,101300.320655,8.758243,0.003462
1.602041,0.563131,7734,101300.318109,8.762215,0.011826
1.602041,0.568182,7735,101300.322341,8.765521,0.007566
1.602041,0.573232,7736,101300.322889,8.769052,0.010118
1.602041,0.578283,7737,101300.325626,8.772305,0.009162
1.602041,0.583333,7738,101300.327422,8.775561,0.009920
1.602041,0.588384,7739,101300.329852,8.778683,0.009875
1.602041,0.593434,7740,101300.332161,8.781742,0.010180
1.602041,0.598485,7741,101300.334687,8.784711,0.010332
1.602041,0.603535,7742,101300.337282,8.787605,0.010537
1.602041,0.608586,7743,101300.340001,8.790421,0.010715
1.602041,0.613636,7744,101300.342821,8.793162,0.010895
1.602041,0.618687,7745,101300.345744,8.795830,0.011067
1.602041,0.623737,7746,101300.348766,8.798427,0.011232
1.602041,0.628788,7747,101300.351885,8.800953,0.011390
1.602041,0.633838,7748,101300.355097,8.803412,0.011540
1.602041,0.638889,7749,101300.358398,8.805803,0.011683
1.602041,0.643939,7750,101300.361786,8.808128,0.011817
1.602041,0.648990,7751,101300.365256,8.810388,0.011943
1.602041,0.654040,7752,101300.368805,8.812585,0.012059
1.602041,0.659091,7753,101300.372430,8.814720,0.012167
1.602041,0.664141,7754,101300.376126,8.816795,0.012265
1.602041,0.669192,7755,101300.379890,8.818811,0.012353
1.602041,0.674242,7756,101300.383718,8.820771,0.012431
1.602041,0.679293,7757,101300.387605,8.822675,0.012498
1.602041,0.684343,7758,101300.391549,8.824526,0.012555
1.602041,0.689394,7759,101300.395544,8.826325,0.012601
1.602041,0.694444,7760,101300.399587,8.828073,0.012636
1.602041,0.699495,7761,101300.403674,8.829773,0.012659
1.602041,0.704545,7762,101300.407800,8.831426,0.012671
1.602041,0.709596,7763,101300.411961,8.833033,0.012672
1.602041,0.714646,7764,101300.416154,8.834596,0.012660
1.602041,0.719697,7765,101300.420372,8.836115,0.012637
1.602041,0.724747,7766,101300.424614,8.837593,0.012602
1.602041,0.729798,7767,101300.428873,8.839032,0.012554
1.602041,0.734848,7768,101300.433146,8.840432,0.012494
1.602041,0.739899,7769,101300.437429,8.841795,0.012422
1.602041,0.744949,7770,101300.441717,8.843122,0.012337
1.602041,0.750000,7771,101300.446005,8.844416,0.012240
1.602041,0.755051,7772,101300.450291,8.845677,0.012130
1.602041,0.760101,7773,101300.454569,8.846907,0.012008
1.602041,0.765152,7774,101300.458835,8.848107,0.011873
1.602041,0.770202,7775,101300.463085,8.849279,0.011725
1.602041,0.775253,7776,101300.467315,8.850423,0.011565
1.602041,0.780303,7777,101300.471520,8.851542,0.011393
1.602041,0.785354,7778,101300.475697,8.852635,0.011207
1.602041,0.790404,7779,101300.479841,8.853704,0.011010
1.602041,0.795455,7780,101300.483948,8.854750,0.010800
1.602041,0.800505,7781,101300.488015,8.855774,0.010577
1.602041,0.805556,7782,101300.492037,8.856776,0.010343
1.602041,0.810606,7783,101300.496010,8.857759,0.010096
1.602041,0.815657,7784,101300.499931,8.858722,0.009837
1.602041,0.820707,7785,101300.503796,8.859666,0.009567
1.602041,0.825758,7786,101300.507601,8.860592,0.009285
1.602041,0.830808,7787,101300.511343,8.861502,0.008991
1.602041,0.835859,7788,101300.515017,8.862395,0.008685
1.602041,0.840909,7789,101300.518621,8.863272,0.008368
1.602041,0.845960,7790,101300.522151,8.864135,0.008041
1.602041,0.851010,7791,101300.525603,8.864984,0.007702
1.602041,0.856061,7792,101300.528975,8.865819,0.007352
1.602041,0.861111,7793,101300.532263,8.866641,0.006993
1.602041,0.866162,7794,101300.535464,8.867451,0.006622
1.602041,0.871212,7795,101300.538574,8.868250,0.006242
1.602041,0.876263,7796,101300.541592,8.869037,0.005852
1.602041,0.881313,7797,101300.544514,8.869813,0.005452
1.602041,0.886364,7798,101300.547338,8.870579,0.005043
1.602041,0.891414,7799,101300.550060,8.871335,0.004625
1.602041,0.896465,7800,101300.552679,8.872081,0.004198
1.602041,0.901515,7801,101300.555191,8.872818,0.003762
1.602041,0.906566,7802,101300.557596,8.873546,0.003319
1.602041,0.911616,7803,101300.559888,8.874265,0.002866
1.602041,0.916667,7804,101300.562070,8.874976,0.002409
1.602041,0.921717,7805,101300.564134,8.875678,0.001939
1.602041,0.926768,7806,101300.566085,8.876372,0.001471
1.602041,0.931818,7807,101300.567912,8.877059,0.000981
1.602041,0.936869,7808,101300.569627,8.877737,0.000508
1.602041,0.941919,7809,101300.571207,8.878408,-0.000006
1.602041,0.946970,7810,101300.572682,8.879069,-0.000474
1.602041,0.952020,7811,101300.574008,8.879721,-0.001021
1.602041,0.957071,7812,101300.575236,8.880354,-0.001472
1.602041,0.962121,7813,101300.576303,8.880952,-0.002061
1.602041,0.967172,7814,101300.577281,8.881446,-0.002484
1.602041,0.972222,7815,101300.578087,8.881610,-0.003122
1.602041,0.977273,7816,101300.578806,8.880651,-0.003507
1.602041,0.982323,7817,101300.579352,8.874320,-0.004187
