x,y
0.030612,0.116622
0.030612,0.126718
0.030612,0.136813
0.030612,0.146909
0.030612,0.157005
0.030612,0.167101
0.030612,0.177196
0.030612,0.187292
0.030612,0.197388
0.030612,0.207484
0.030612,0.217579
0.030612,0.227675
0.030612,0.237771
0.030612,0.247867
0.030612,0.257962
0.030612,0.268058
0.030612,0.278154
0.030612,0.288250
0.030612,0.298345
0.030612,0.308441
0.030612,0.318537
0.030612,0.328633
0.030612,0.338728
0.030612,0.348824
0.030612,0.358920
0.030612,0.369016
0.030612,0.379111
0.030612,0.389207
0.030612,0.399303
0.030612,0.409399
0.030612,0.419494
0.030612,0.429590
0.030612,0.439686
0.030612,0.449782
0.030612,0.459877
0.030612,0.469973
0.030612,0.480069
0.030612,0.490165
0.030612,0.500260
0.030612,0.510356
0.030612,0.520452
0.030612,0.530548
0.030612,0.540643
0.030612,0.550739
0.030612,0.560835
0.030612,0.570931
0.030612,0.581026
0.030612,0.591122
0.030612,0.601218
0.030612,0.611314
0.030612,0.621409
0.030612,0.631505
0.030612,0.641601
0.030612,0.651697
0.030612,0.661792
0.030612,0.671888
0.030612,0.681984
0.030612,0.692080
0.030612,0.702175
0.030612,0.712271
0.030612,0.722367
0.030612,0.732463
0.030612,0.742558
0.030612,0.752654
0.030612,0.762750
0.030612,0.772846
0.030612,0.782941
0.030612,0.793037
0.030612,0.803133
0.030612,0.813229
0.030612,0.823324
0.030612,0.833420
0.030612,0.843516
0.030612,0.853612
0.030612,0.863707
0.030612,0.873803
0.030612,0.883899
0.030612,0.893995
0.030612,0.904090
0.030612,0.914186
0.030612,0.924282
0.030612,0.934378
0.030612,0.944473
0.030612,0.954569
0.030612,0.964665
0.030612,0.974761
0.030612,0.984856
0.030612,0.994952
0.051020,0.006397
0.051020,0.016485
0.051020,0.026572
0.051020,0.036659
0.051020,0.046747
0.051020,0.056834
0.051020,0.066921
0.051020,0.077009
0.051020,0.087096
0.051020,0.097183
0.051020,0.107271
0.051020,0.117358
0.051020,0.127445
0.051020,0.137533
0.051020,0.147620
0.051020,0.157707
0.051020,0.167795
0.051020,0.177882
0.051020,0.187969
0.051020,0.198057
0.051020,0.208144
0.051020,0.218231
0.051020,0.228319
0.051020,0.238406
0.051020,0.248493
0.051020,0.258581
0.051020,0.268668
0.051020,0.278755
0.051020,0.288843
0.051020,0.298930
0.051020,0.309017
0.051020,0.319105
0.051020,0.329192
0.051020,0.339279
0.051020,0.349367
0.051020,0.359454
0.051020,0.369541
0.051020,0.379629
0.051020,0.389716
0.051020,0.399803
0.051020,0.409891
0.051020,0.419978
0.051020,0.430065
0.051020,0.440153
0.051020,0.450240
0.051020,0.460327
0.051020,0.470415
0.051020,0.480502
0.051020,0.490589
0.051020,0.500677
