x,y,cell_number,p_stat, vel_u, vel_v
1.540816,0.507576,7426,101298.995546,1.804567,0.011135
1.540816,0.512626,7427,101298.996025,2.961483,0.037107
1.540816,0.517677,7428,101299.001283,3.925382,0.036812
1.540816,0.522727,7429,101299.005741,4.720089,0.052187
1.540816,0.527778,7430,101299.015797,5.377542,0.055396
1.540816,0.532828,7431,101299.026162,5.923819,0.063878
1.540816,0.537879,7432,101299.040484,6.380836,0.068216
1.540816,0.542929,7433,101299.056325,6.765691,0.073428
1.540816,0.547980,7434,101299.074732,7.091453,0.077416
1.540816,0.553030,7435,101299.094978,7.368170,0.081172
1.540816,0.558081,7436,101299.117102,7.603709,0.084445
1.540816,0.563131,7437,101299.140874,7.804330,0.087387
1.540816,0.568182,7438,101299.166140,7.975221,0.090019
1.540816,0.573232,7439,101299.192757,8.120667,0.092380
1.540816,0.578283,7440,101299.220571,8.244362,0.094501
1.540816,0.583333,7441,101299.249466,8.349409,0.096407
1.540816,0.588384,7442,101299.279306,8.438537,0.098122
1.540816,0.593434,7443,101299.309997,8.514040,0.099662
1.540816,0.598485,7444,101299.341426,8.577951,0.101046
1.540816,0.603535,7445,101299.373517,8.631964,0.102288
1.540816,0.608586,7446,101299.406176,8.677592,0.103399
1.540816,0.613636,7447,101299.439345,8.716075,0.104390
1.540816,0.618687,7448,101299.472942,8.748527,0.105270
1.540816,0.623737,7449,101299.506923,8.775845,0.106047
1.540816,0.628788,7450,101299.541220,8.798845,0.106727
1.540816,0.633838,7451,101299.575798,8.818167,0.107316
1.540816,0.638889,7452,101299.610598,8.834404,0.107818
1.540816,0.643939,7453,101299.645594,8.848007,0.108237
1.540816,0.648990,7454,101299.680731,8.859406,0.108577
1.540816,0.654040,7455,101299.715990,8.868915,0.108839
1.540816,0.659091,7456,101299.751323,8.876847,0.109026
1.540816,0.664141,7457,101299.786713,8.883415,0.109141
1.540816,0.669192,7458,101299.822115,8.888852,0.109184
1.540816,0.674242,7459,101299.857517,8.893300,0.109156
1.540816,0.679293,7460,101299.892877,8.896931,0.109060
1.540816,0.684343,7461,101299.928184,8.899839,0.108895
1.540816,0.689394,7462,101299.963397,8.902154,0.108662
1.540816,0.694444,7463,101299.998508,8.903937,0.108363
1.540816,0.699495,7464,101300.033479,8.905288,0.107998
1.540816,0.704545,7465,101300.068302,8.906242,0.107567
1.540816,0.709596,7466,101300.102939,8.906881,0.107071
1.540816,0.714646,7467,101300.137385,8.907222,0.106510
1.540816,0.719697,7468,101300.171602,8.907332,0.105884
1.540816,0.724747,7469,101300.205587,8.907217,0.105195
1.540816,0.729798,7470,101300.239302,8.906934,0.104443
1.540816,0.734848,7471,101300.272745,8.906480,0.103628
1.540816,0.739899,7472,101300.305879,8.905905,0.102750
1.540816,0.744949,7473,101300.338702,8.905199,0.101811
1.540816,0.750000,7474,101300.371180,8.904408,0.100811
1.540816,0.755051,7475,101300.403310,8.903517,0.099749
1.540816,0.760101,7476,101300.435058,8.902569,0.098628
1.540816,0.765152,7477,101300.466423,8.901545,0.097447
1.540816,0.770202,7478,101300.497372,8.900486,0.096208
1.540816,0.775253,7479,101300.527905,8.899371,0.094910
1.540816,0.780303,7480,101300.557988,8.898237,0.093556
1.540816,0.785354,7481,101300.587623,8.897063,0.092144
1.540816,0.790404,7482,101300.616777,8.895884,0.090677
1.540816,0.795455,7483,101300.645451,8.894678,0.089155
1.540816,0.800505,7484,101300.673615,8.893478,0.087579
1.540816,0.805556,7485,101300.701270,8.892261,0.085950
1.540816,0.810606,7486,101300.728386,8.891061,0.084269
1.540816,0.815657,7487,101300.754965,8.889852,0.082536
1.540816,0.820707,7488,101300.780978,8.888668,0.080753
1.540816,0.825758,7489,101300.806428,8.887482,0.078921
1.540816,0.830808,7490,101300.831287,8.886329,0.077040
1.540816,0.835859,7491,101300.855557,8.885180,0.075112
1.540816,0.840909,7492,101300.879212,8.884068,0.073139
1.540816,0.845960,7493,101300.902256,8.882967,0.071120
1.540816,0.851010,7494,101300.924662,8.881909,0.069058
1.540816,0.856061,7495,101300.946434,8.880865,0.066952
1.540816,0.861111,7496,101300.967548,8.879869,0.064806
1.540816,0.866162,7497,101300.988007,8.878891,0.062619
1.540816,0.871212,7498,101301.007789,8.877964,0.060392
1.540816,0.876263,7499,101301.026898,8.877060,0.058128
1.540816,0.881313,7500,101301.045310,8.876210,0.055828
1.540816,0.886364,7501,101301.063032,8.875385,0.053492
1.540816,0.891414,7502,101301.080041,8.874617,0.051122
1.540816,0.896465,7503,101301.096344,8.873877,0.048719
1.540816,0.901515,7504,101301.111918,8.873197,0.046285
1.540816,0.906566,7505,101301.126772,8.872547,0.043821
1.540816,0.911616,7506,101301.140884,8.871958,0.041328
1.540816,0.916667,7507,101301.154262,8.871402,0.038808
1.540816,0.921717,7508,101301.166886,8.870909,0.036261
1.540816,0.926768,7509,101301.178764,8.870450,0.033691
1.540816,0.931818,7510,101301.189876,8.870056,0.031095
1.540816,0.936869,7511,101301.200235,8.869696,0.028482
1.540816,0.941919,7512,101301.209813,8.869404,0.025840
1.540816,0.946970,7513,101301.218636,8.869146,0.023194
1.540816,0.952020,7514,101301.226661,8.868956,0.020503
1.540816,0.957071,7515,101301.233936,8.868795,0.017842
1.540816,0.962121,7516,101301.240389,8.868688,0.015093
1.540816,0.967172,7517,101301.246106,8.868550,0.012441
1.540816,0.972222,7518,101301.250975,8.868239,0.009620
1.540816,0.977273,7519,101301.255118,8.867042,0.007000
1.540816,0.982323,7520,101301.258408,8.861745,0.004107
1.540816,0.987374,7521,101301.260933,8.842648,0.001530
1.540816,0.992424,7522,101301.262665,8.637947,-0.001302
1.540816,0.997475,7523,101301.263409,8.200849,-0.001269
1.561224,0.502525,7524,101299.030036,0.354685,0.013668
1.561224,0.507576,7525,101299.030469,1.757821,0.010095
1.561224,0.512626,7526,101299.031104,2.920528,0.033211
1.561224,0.517677,7527,101299.035946,3.890288,0.032669
1.561224,0.522727,7528,101299.040342,4.690207,0.046553
1.561224,0.527778,7529,101299.049884,5.351980,0.048978
1.561224,0.532828,7530,101299.059768,5.901820,0.056645
1.561224,0.537879,7531,101299.073429,6.361702,0.060223
1.561224,0.542929,7532,101299.088451,6.748935,0.064854
1.561224,0.547980,7533,101299.105946,7.076638,0.068259
1.561224,0.553030,7534,101299.125111,7.355024,0.071546
1.561224,0.558081,7535,101299.146056,7.591962,0.074384
1.561224,0.563131,7536,101299.168509,7.793829,0.076953
1.561224,0.568182,7537,101299.192357,7.965784,0.079252
1.561224,0.573232,7538,101299.217433,8.112200,0.081322
1.561224,0.578283,7539,101299.243619,8.236729,0.083187
1.561224,0.583333,7540,101299.270774,8.342551,0.084869
1.561224,0.588384,7541,101299.298800,8.432348,0.086387
1.561224,0.593434,7542,101299.327579,8.508483,0.087757
1.561224,0.598485,7543,101299.357031,8.572939,0.088993
1.561224,0.603535,7544,101299.387060,8.627479,0.090106
1.561224,0.608586,7545,101299.417602,8.673562,0.091107
1.561224,0.613636,7546,101299.448577,8.712492,0.092005
1.561224,0.618687,7547,101299.479937,8.745333,0.092807
1.561224,0.623737,7548,101299.511613,8.773042,0.093519
1.561224,0.628788,7549,101299.543570,8.796383,0.094147
1.561224,0.633838,7550,101299.575748,8.816055,0.094696
1.561224,0.638889,7551,101299.608121,8.832599,0.095168
1.561224,0.643939,7552,101299.640637,8.846523,0.095567
1.561224,0.648990,7553,101299.673276,8.858206,0.095896
1.561224,0.654040,7554,101299.705990,8.868017,0.096158
1.561224,0.659091,7555,101299.738766,8.876215,0.096352
1.561224,0.664141,7556,101299.771560,8.883072,0.096483
1.561224,0.669192,7557,101299.804361,8.888765,0.096549
1.561224,0.674242,7558,101299.837128,8.893491,0.096554
1.561224,0.679293,7559,101299.869853,8.897370,0.096496
1.561224,0.684343,7560,101299.902498,8.900551,0.096378
1.561224,0.689394,7561,101299.935055,8.903109,0.096199
1.561224,0.694444,7562,101299.967489,8.905159,0.095961
1.561224,0.699495,7563,101299.999794,8.906748,0.095663
1.561224,0.704545,7564,101300.031935,8.907966,0.095306
1.561224,0.709596,7565,101300.063907,8.908839,0.094890
1.561224,0.714646,7566,101300.095677,8.909441,0.094416
1.561224,0.719697,7567,101300.127241,8.909782,0.093885
1.561224,0.724747,7568,101300.158565,8.909925,0.093296
1.561224,0.729798,7569,101300.189647,8.909869,0.092649
1.561224,0.734848,7570,101300.220455,8.909669,0.091946
1.561224,0.739899,7571,101300.250986,8.909318,0.091187
1.561224,0.744949,7572,101300.281209,8.908862,0.090372
1.561224,0.750000,7573,101300.311122,8.908290,0.089501
1.561224,0.755051,7574,101300.340694,8.907646,0.088575
1.561224,0.760101,7575,101300.369924,8.906913,0.087595
1.561224,0.765152,7576,101300.398783,8.906131,0.086561
1.561224,0.770202,7577,101300.427269,8.905282,0.085473
1.561224,0.775253,7578,101300.455353,8.904403,0.084333
1.561224,0.780303,7579,101300.483036,8.903474,0.083140
1.561224,0.785354,7580,101300.510288,8.902530,0.081896
1.561224,0.790404,7581,101300.537110,8.901550,0.080601
1.561224,0.795455,7582,101300.563474,8.900568,0.079257
1.561224,0.800505,7583,101300.589381,8.899561,0.077862
1.561224,0.805556,7584,101300.614804,8.898561,0.076420
1.561224,0.810606,7585,101300.639744,8.897546,0.074929
1.561224,0.815657,7586,101300.664175,8.896548,0.073392
1.561224,0.820707,7587,101300.688100,8.895541,0.071808
1.561224,0.825758,7588,101300.711491,8.894559,0.070180
1.561224,0.830808,7589,101300.734352,8.893575,0.068507
1.561224,0.835859,7590,101300.756658,8.892620,0.066791
1.561224,0.840909,7591,101300.778413,8.891670,0.065033
1.561224,0.845960,7592,101300.799590,8.890756,0.063233
1.561224,0.851010,7593,101300.820196,8.889850,0.061393
1.561224,0.856061,7594,101300.840205,8.888984,0.059514
1.561224,0.861111,7595,101300.859623,8.888131,0.057597
1.561224,0.866162,7596,101300.878426,8.887322,0.055642
1.561224,0.871212,7597,101300.896620,8.886530,0.053652
1.561224,0.876263,7598,101300.914181,8.885784,0.051627
1.561224,0.881313,7599,101300.931117,8.885059,0.049568
1.561224,0.886364,7600,101300.947404,8.884383,0.047476
1.561224,0.891414,7601,101300.963050,8.883730,0.045353
1.561224,0.896465,7602,101300.978034,8.883129,0.043200
1.561224,0.901515,7603,101300.992362,8.882553,0.041017
1.561224,0.906566,7604,101301.006014,8.882032,0.038807
1.561224,0.911616,7605,101301.018999,8.881538,0.036570
1.561224,0.916667,7606,101301.031295,8.881101,0.034308
1.561224,0.921717,7607,101301.042911,8.880691,0.032021
1.561224,0.926768,7608,101301.053829,8.880340,0.029713
1.561224,0.931818,7609,101301.064057,8.880019,0.027380
1.561224,0.936869,7610,101301.073578,8.879757,0.025033
1.561224,0.941919,7611,101301.082396,8.879527,0.022656
1.561224,0.946970,7612,101301.090506,8.879356,0.020279
1.561224,0.952020,7613,101301.097896,8.879216,0.017856
1.561224,0.957071,7614,101301.104584,8.879132,0.015466
1.561224,0.962121,7615,101301.110528,8.879064,0.012987
1.561224,0.967172,7616,101301.115784,8.878991,0.010608
1.561224,0.972222,7617,101301.120273,8.878708,0.008059
1.561224,0.977273,7618,101301.124080,8.877564,0.005710
1.561224,0.982323,7619,101301.127120,8.872231,0.003096
1.561224,0.987374,7620,101301.129440,8.853025,0.000791
1.561224,0.992424,7621,101301.131025,8.642843,-0.001738
1.561224,0.997475,7622,101301.131702,8.195123,-0.001404
1.581633,0.502525,7623,101299.060396,0.309979,0.011674
1.581633,0.507576,7624,101299.060722,1.716314,0.008986
1.581633,0.512626,7625,101299.061484,2.884360,0.029551
1.581633,0.517677,7626,101299.065963,3.859608,0.028677
1.581633,0.522727,7627,101299.070309,4.664204,0.041169
1.581633,0.527778,7628,101299.079382,5.329869,0.042837
1.581633,0.532828,7629,101299.088855,5.882804,0.049731
1.581633,0.537879,7630,101299.101914,6.345215,0.052587
1.581633,0.542929,7631,101299.116224,6.734465,0.056674
1.581633,0.547980,7632,101299.132899,7.063859,0.059530
1.581633,0.553030,7633,101299.151118,7.343636,0.062384
1.581633,0.558081,7634,101299.171008,7.581790,0.064817
1.581633,0.563131,7635,101299.192303,7.784682,0.067042
1.581633,0.568182,7636,101299.214883,7.957562,0.069037
1.581633,0.573232,7637,101299.238607,8.104768,0.070842
1.581633,0.578283,7638,101299.263337,8.230028,0.072477
1.581633,0.583333,7639,101299.288964,8.336478,0.073959
1.581633,0.588384,7640,101299.315369,8.426867,0.075304
1.581633,0.593434,7641,101299.342465,8.503511,0.076524
1.581633,0.598485,7642,101299.370151,8.568458,0.077632
1.581633,0.603535,7643,101299.398361,8.623420,0.078637
1.581633,0.608586,7644,101299.427011,8.669919,0.079546
1.581633,0.613636,7645,101299.456050,8.709208,0.080368
1.581633,0.618687,7646,101299.485408,8.742409,0.081107
1.581633,0.623737,7647,101299.515047,8.770431,0.081769
1.581633,0.628788,7648,101299.544907,8.794094,0.082359
1.581633,0.633838,7649,101299.574962,8.814046,0.082879
1.581633,0.638889,7650,101299.605158,8.830884,0.083334
1.581633,0.643939,7651,101299.635477,8.845065,0.083724
1.581633,0.648990,7652,101299.665872,8.857023,0.084053
1.581633,0.654040,7653,101299.696329,8.867074,0.084322
1.581633,0.659091,7654,101299.726806,8.875535,0.084533
1.581633,0.664141,7655,101299.757293,8.882622,0.084686
1.581633,0.669192,7656,101299.787752,8.888567,0.084783
1.581633,0.674242,7657,101299.818175,8.893517,0.084824
1.581633,0.679293,7658,101299.848526,8.897643,0.084810
1.581633,0.684343,7659,101299.878798,8.901041,0.084742
1.581633,0.689394,7660,101299.908960,8.903842,0.084619
1.581633,0.694444,7661,101299.939005,8.906106,0.084443
1.581633,0.699495,7662,101299.968901,8.907935,0.084213
1.581633,0.704545,7663,101299.998646,8.909365,0.083931
1.581633,0.709596,7664,101300.028207,8.910475,0.083595
1.581633,0.714646,7665,101300.057583,8.911285,0.083207
1.581633,0.719697,7666,101300.086743,8.911861,0.082767
1.581633,0.724747,7667,101300.115684,8.912210,0.082275
1.581633,0.729798,7668,101300.144377,8.912387,0.081731
1.581633,0.734848,7669,101300.172822,8.912390,0.081135
1.581633,0.739899,7670,101300.200988,8.912268,0.080489
1.581633,0.744949,7671,101300.228876,8.912012,0.079791
1.581633,0.750000,7672,101300.256456,8.911667,0.079044
1.581633,0.755051,7673,101300.283729,8.911219,0.078246
1.581633,0.760101,7674,101300.310666,8.910709,0.077399
1.581633,0.765152,7675,101300.337269,8.910119,0.076502
1.581633,0.770202,7676,101300.363508,8.909489,0.075557
1.581633,0.775253,7677,101300.389387,8.908798,0.074564
1.581633,0.780303,7678,101300.414877,8.908082,0.073523
1.581633,0.785354,7679,101300.439980,8.907322,0.072435
1.581633,0.790404,7680,101300.464669,8.906550,0.071301
1.581633,0.795455,7681,101300.488947,8.905746,0.070121
1.581633,0.800505,7682,101300.512788,8.904941,0.068896
1.581633,0.805556,7683,101300.536194,8.904114,0.067626
1.581633,0.810606,7684,101300.559140,8.903295,0.066313
1.581633,0.815657,7685,101300.581628,8.902462,0.064957
1.581633,0.820707,7686,101300.603634,8.901646,0.063558
1.581633,0.825758,7687,101300.625162,8.900822,0.062118
1.581633,0.830808,7688,101300.646188,8.900021,0.060638
1.581633,0.835859,7689,101300.666714,8.899218,0.059118
1.581633,0.840909,7690,101300.686719,8.898444,0.057559
1.581633,0.845960,7691,101300.706205,8.897673,0.055961
1.581633,0.851010,7692,101300.725151,8.896935,0.054327
1.581633,0.856061,7693,101300.743562,8.896205,0.052657
1.581633,0.861111,7694,101300.761414,8.895512,0.050951
1.581633,0.866162,7695,101300.778714,8.894831,0.049212
1.581633,0.871212,7696,101300.795440,8.894190,0.047439
1.581633,0.876263,7697,101300.811598,8.893563,0.045634
1.581633,0.881313,7698,101300.827166,8.892981,0.043797
1.581633,0.886364,7699,101300.842152,8.892415,0.041931
1.581633,0.891414,7700,101300.856534,8.891896,0.040035
1.581633,0.896465,7701,101300.870321,8.891396,0.038112
1.581633,0.901515,7702,101300.883492,8.890945,0.036162
1.581633,0.906566,7703,101300.896054,8.890516,0.034185
1.581633,0.911616,7704,101300.907989,8.890137,0.032185
1.581633,0.916667,7705,101300.919305,8.889781,0.030160
1.581633,0.921717,7706,101300.929982,8.889478,0.028113
1.581633,0.926768,7707,101300.940032,8.889199,0.026046
1.581633,0.931818,7708,101300.949432,8.888974,0.023956
1.581633,0.936869,7709,101300.958197,8.888774,0.021853
1.581633,0.941919,7710,101300.966301,8.888630,0.019721
1.581633,0.946970,7711,101300.973770,8.888511,0.017592
1.581633,0.952020,7712,101300.980561,8.888447,0.015415
1.581633,0.957071,7713,101300.986722,8.888405,0.013276
1.581633,0.962121,7714,101300.992184,8.888403,0.011045
1.581633,0.967172,7715,101300.997029,8.888362,0.008917
1.581633,0.972222,7716,101301.001153,8.888135,0.006620
1.581633,0.977273,7717,101301.004664,8.887010,0.004520
1.581633,0.982323,7718,101301.007458,8.881667,0.002163
1.581633,0.987374,7719,101301.009605,8.862255,0.000110
1.581633,0.992424,7720,101301.011049,8.646608,-0.002139
1.581633,0.997475,7721,101301.011683,8.188271,-0.001530
1.602041,0.502525,7722,101299.086966,0.270427,0.009872
1.602041,0.507576,7723,101299.087224,1.679745,0.007824
1.602041,0.512626,7724,101299.088067,2.852856,0.026098
1.602041,0.517677,7725,101299.092252,3.833113,0.024818
1.602041,0.522727,7726,101299.096536,4.641961,0.036009
1.602041,0.527778,7727,101299.105209,5.311011,0.036939
1.602041,0.532828,7728,101299.114310,5.866661,0.043098
1.602041,0.537879,7729,101299.126850,6.331196,0.045266
1.602041,0.542929,7730,101299.140521,6.722179,0.048843
1.602041,0.547980,7731,101299.156486,7.052957,0.051179
1.602041,0.553030,7732,101299.173858,7.333916,0.053630
1.602041,0.558081,7733,101299.192832,7.573045,0.055685
1.602041,0.563131,7734,101299.213095,7.776806,0.057595
1.602041,0.568182,7735,101299.234569,7.950419,0.059310
1.602041,0.573232,7736,101299.257088,8.098300,0.060875
1.602041,0.578283,7737,101299.280543,8.224135,0.062302
1.602041,0.583333,7738,101299.304808,8.331128,0.063606
1.602041,0.588384,7739,101299.329790,8.421981,0.064798
1.602041,0.593434,7740,101299.355383,8.499073,0.065889
1.602041,0.598485,7741,101299.381516,8.564404,0.066888
1.602041,0.603535,7742,101299.408099,8.619745,0.067801
1.602041,0.608586,7743,101299.435080,8.666568,0.068635
1.602041,0.613636,7744,101299.462385,8.706186,0.069396
1.602041,0.618687,7745,101299.489974,8.739670,0.070087
1.602041,0.623737,7746,101299.517785,8.767984,0.070714
1.602041,0.628788,7747,101299.545789,8.791899,0.071278
1.602041,0.633838,7748,101299.573935,8.812118,0.071782
1.602041,0.638889,7749,101299.602201,8.829187,0.072230
1.602041,0.643939,7750,101299.630542,8.843618,0.072622
1.602041,0.648990,7751,101299.658943,8.855792,0.072960
1.602041,0.654040,7752,101299.687364,8.866080,0.073246
1.602041,0.659091,7753,101299.715795,8.874748,0.073479
1.602041,0.664141,7754,101299.744200,8.882064,0.073663
1.602041,0.669192,7755,101299.772570,8.888210,0.073796
1.602041,0.674242,7756,101299.800873,8.893383,0.073879
1.602041,0.679293,7757,101299.829103,8.897705,0.073913
1.602041,0.684343,7758,101299.857229,8.901324,0.073898
1.602041,0.689394,7759,101299.885247,8.904317,0.073835
1.602041,0.694444,7760,101299.913127,8.906800,0.073723
1.602041,0.699495,7761,101299.940866,8.908819,0.073563
1.602041,0.704545,7762,101299.968437,8.910465,0.073356
1.602041,0.709596,7763,101299.995836,8.911764,0.073100
1.602041,0.714646,7764,101300.023036,8.912789,0.072797
1.602041,0.719697,7765,101300.050037,8.913552,0.072446
1.602041,0.724747,7766,101300.076811,8.914113,0.072049
1.602041,0.729798,7767,101300.103357,8.914475,0.071604
1.602041,0.734848,7768,101300.129649,8.914688,0.071112
1.602041,0.739899,7769,101300.155687,8.914749,0.070574
1.602041,0.744949,7770,101300.181445,8.914701,0.069990
1.602041,0.750000,7771,101300.206924,8.914536,0.069360
1.602041,0.755051,7772,101300.232097,8.914293,0.068684
1.602041,0.760101,7773,101300.256967,8.913960,0.067962
1.602041,0.765152,7774,101300.281507,8.913572,0.067196
1.602041,0.770202,7775,101300.305720,8.913115,0.066386
1.602041,0.775253,7776,101300.329579,8.912622,0.065531
1.602041,0.780303,7777,101300.353089,8.912076,0.064633
1.602041,0.785354,7778,101300.376223,8.911509,0.063691
1.602041,0.790404,7779,101300.398984,8.910902,0.062707
1.602041,0.795455,7780,101300.421349,8.910287,0.061682
1.602041,0.800505,7781,101300.443320,8.909642,0.060614
1.602041,0.805556,7782,101300.464873,8.908998,0.059506
1.602041,0.810606,7783,101300.486012,8.908334,0.058358
1.602041,0.815657,7784,101300.506715,8.907679,0.057170
1.602041,0.820707,7785,101300.526983,8.907011,0.055943
1.602041,0.825758,7786,101300.546796,8.906359,0.054679
1.602041,0.830808,7787,101300.566157,8.905700,0.053376
1.602041,0.835859,7788,101300.585044,8.905063,0.052038
1.602041,0.840909,7789,101300.603461,8.904424,0.050663
1.602041,0.845960,7790,101300.621387,8.903812,0.049253
1.602041,0.851010,7791,101300.638828,8.903203,0.047810
1.602041,0.856061,7792,101300.655761,8.902624,0.046332
1.602041,0.861111,7793,101300.672193,8.902052,0.044823
1.602041,0.866162,7794,101300.688102,8.901515,0.043281
1.602041,0.871212,7795,101300.703496,8.900988,0.041709
1.602041,0.876263,7796,101300.718353,8.900498,0.040108
1.602041,0.881313,7797,101300.732680,8.900020,0.038477
1.602041,0.886364,7798,101300.746458,8.899583,0.036818
1.602041,0.891414,7799,101300.759694,8.899161,0.035133
1.602041,0.896465,7800,101300.772369,8.898782,0.033422
1.602041,0.901515,7801,101300.784490,8.898419,0.031685
1.602041,0.906566,7802,101300.796038,8.898102,0.029925
1.602041,0.911616,7803,101300.807022,8.897803,0.028142
1.602041,0.916667,7804,101300.817424,8.897550,0.026337
1.602041,0.921717,7805,101300.827251,8.897318,0.024510
1.602041,0.926768,7806,101300.836488,8.897133,0.022666
1.602041,0.931818,7807,101300.845141,8.896971,0.020799
1.602041,0.936869,7808,101300.853197,8.896856,0.018922
1.602041,0.941919,7809,101300.860658,8.896765,0.017015
1.602041,0.946970,7810,101300.867523,8.896722,0.015114
1.602041,0.952020,7811,101300.873776,8.896702,0.013165
1.602041,0.957071,7812,101300.879439,8.896727,0.011256
1.602041,0.962121,7813,101300.884470,8.896759,0.009254
1.602041,0.967172,7814,101300.888923,8.896776,0.007357
1.602041,0.972222,7815,101300.892725,8.896572,0.005292
1.602041,0.977273,7816,101300.895952,8.895493,0.003422
1.602041,0.982323,7817,101300.898531,8.890105,0.001301
1.602041,0.987374,7818,101300.900506,8.870451,-0.000519
1.602041,0.992424,7819,101300.901836,8.649301,-0.002508
1.602041,0.997475,7820,101300.902419,8.180398,-0.001646
1.622449,0.502525,7821,101299.110517,0.235598,0.008275
1.622449,0.507576,7822,101299.110715,1.648012,0.006622
1.622449,0.512626,7823,101299.111629,2.825789,0.022826
1.622449,0.517677,7824,101299.115557,3.810705,0.021074
1.622449,0.522727,7825,101299.119795,4.623290,0.031044
1.622449,0.527778,7826,101299.128110,5.295311,0.031252
1.622449,0.532828,7827,101299.136903,5.853225,0.036710
1.622449,0.537879,7828,101299.148983,6.319555,0.038219
1.622449,0.542929,7829,101299.162112,6.711925,0.041315
1.622449,0.547980,7830,101299.177453,7.043848,0.043156
1.622449,0.553030,7831,101299.194100,7.325724,0.045233
1.622449,0.558081,7832,101299.212268,7.565652,0.046933
1.622449,0.563131,7833,101299.231642,7.770074,0.048552
1.622449,0.568182,7834,101299.252139,7.944290,0.050010
1.622449,0.573232,7835,101299.273614,8.092678,0.051358
1.622449,0.578283,7836,101299.295941,8.218992,0.052598
1.622449,0.583333,7837,101299.319019,8.326391,0.053743
1.622449,0.588384,7838,101299.342737,8.417639,0.054802
1.622449,0.593434,7839,101299.367015,8.495067,0.055782
1.622449,0.598485,7840,101299.391762,8.560732,0.056689
1.622449,0.603535,7841,101299.416917,8.616359,0.057527
1.622449,0.608586,7842,101299.442405,8.663474,0.058302
1.622449,0.613636,7843,101299.468180,8.703340,0.059017
1.622449,0.618687,7844,101299.494181,8.737085,0.059675
1.622449,0.623737,7845,101299.520374,8.765623,0.060278
1.622449,0.628788,7846,101299.546707,8.789776,0.060829
1.622449,0.633838,7847,101299.573158,8.810200,0.061329
1.622449,0.638889,7848,101299.599682,8.827493,0.061781
1.622449,0.643939,7849,101299.626262,8.842116,0.062184
1.622449,0.648990,7850,101299.652860,8.854504,0.062541
1.622449,0.654040,7851,101299.679465,8.864977,0.062852
1.622449,0.659091,7852,101299.706043,8.873851,0.063117
1.622449,0.664141,7853,101299.732585,8.881347,0.063337
1.622449,0.669192,7854,101299.759060,8.887695,0.063512
1.622449,0.674242,7855,101299.785464,8.893044,0.063643
1.622449,0.679293,7856,101299.811767,8.897566,0.063730
1.622449,0.684343,7857,101299.837966,8.901359,0.063772
1.622449,0.689394,7858,101299.864033,8.904551,0.063771
1.622449,0.694444,7859,101299.889967,8.907205,0.063727
1.622449,0.699495,7860,101299.915741,8.909422,0.063638
1.622449,0.704545,7861,101299.941355,8.911239,0.063506
1.622449,0.709596,7862,101299.966781,8.912734,0.063331
1.622449,0.714646,7863,101299.992022,8.913929,0.063112
1.622449,0.719697,7864,101300.017051,8.914886,0.062850
1.622449,0.724747,7865,101300.041869,8.915616,0.062545
1.622449,0.729798,7866,101300.066452,8.916171,0.062198
1.622449,0.734848,7867,101300.090801,8.916552,0.061807
1.622449,0.739899,7868,101300.114891,8.916804,0.061374
1.622449,0.744949,7869,101300.138725,8.916922,0.060898
1.622449,0.750000,7870,101300.162278,8.916946,0.060380
1.622449,0.755051,7871,101300.185553,8.916866,0.059821
1.622449,0.760101,7872,101300.208526,8.916719,0.059219
1.622449,0.765152,7873,101300.231200,8.916492,0.058577
1.622449,0.770202,7874,101300.253551,8.916218,0.057894
1.622449,0.775253,7875,101300.275583,8.915882,0.057170
1.622449,0.780303,7876,101300.297272,8.915516,0.056406
1.622449,0.785354,7877,101300.318621,8.915102,0.055602
1.622449,0.790404,7878,101300.339609,8.914672,0.054760
1.622449,0.795455,7879,101300.360238,8.914205,0.053878
1.622449,0.800505,7880,101300.380488,8.913732,0.052959
1.622449,0.805556,7881,101300.400360,8.913232,0.052001
1.622449,0.810606,7882,101300.419835,8.912735,0.051007
1.622449,0.815657,7883,101300.438916,8.912219,0.049976
1.622449,0.820707,7884,101300.457581,8.911713,0.048910
1.622449,0.825758,7885,101300.475836,8.911195,0.047808
1.622449,0.830808,7886,101300.493660,8.910692,0.046672
1.622449,0.835859,7887,101300.511057,8.910183,0.045502
1.622449,0.840909,7888,101300.528007,8.909694,0.044298
1.622449,0.845960,7889,101300.544515,8.909204,0.043063
1.622449,0.851010,7890,101300.560562,8.908738,0.041795
1.622449,0.856061,7891,101300.576153,8.908275,0.040497
1.622449,0.861111,7892,101300.591268,8.907840,0.039168
1.622449,0.866162,7893,101300.605914,8.907411,0.037811
1.622449,0.871212,7894,101300.620072,8.907014,0.036425
1.622449,0.876263,7895,101300.633747,8.906625,0.035011
1.622449,0.881313,7896,101300.646922,8.906271,0.033570
1.622449,0.886364,7897,101300.659603,8.905927,0.032104
1.622449,0.891414,7898,101300.671773,8.905621,0.030612
1.622449,0.896465,7899,101300.683438,8.905328,0.029097
1.622449,0.901515,7900,101300.694580,8.905074,0.027558
1.622449,0.906566,7901,101300.705208,8.904834,0.025997
1.622449,0.911616,7902,101300.715305,8.904635,0.024414
1.622449,0.916667,7903,101300.724878,8.904453,0.022812
1.622449,0.921717,7904,101300.733910,8.904313,0.021189
1.622449,0.926768,7905,101300.742412,8.904190,0.019550
1.622449,0.931818,7906,101300.750363,8.904111,0.017889
